index,smiles,ames
train_4974,OC1C(O)c2ccc3c(ccc4ccccc34)c2C2OC12,1
train_4975,[O-][N+](=O)c1ccc2-c3c(Cc2c1)cc(cc3)[N+](=O)[O-],1
train_4976,OC(=O)c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],1
train_4977,CNc1snc2ccccc12,0
train_4978,OC(=O)C1CSCN1C(=O)C1CCC(=O)N1,0
train_4979,[O-][N+](=O)c1ccc2-c3ccccc3-c3ccc(c1c23)[N+](=O)[O-],1
train_4980,CCCOc1cc2C(=O)CCc2c2ccc3ccccc3c12,0
train_4981,CNC(=O)c1c(ncn1C)N(C)N=O,0
train_4982,COc1cc(cc(OC)c1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)c2cc3OCOc3cc12,0
train_4983,OC(=O)C/C(=C/C(=O)O)/C(=O)O,0
train_4984,OC1C=Cc2cccnc2C1O,0
train_4985,OC1C=CC2OC2C1O,1
train_4986,CC1(C)C2CCC1(C)C(=O)C2=O,0
train_4987,Oc1c2-c(c3c(n2)cccc3)nnn1/N=C/c1ccc(Cl)cc1,1
train_4988,CC12CCC3C(CCC4CC(CCC34C)OC(=O)/C=C/c3cccc(c3)N(CCCl)CCCl)C1CCC(=O)N2,1
train_4989,CC(=O)C(Cl)Cl,1
train_4990,C[C@@H](O)CN(C[C@@H](C)O)N=O,1
train_4991,OS(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,1
train_4992,CCCC(=O)OCc1cccc(c1)[N+](=O)[O-],0
train_4993,CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,1
train_4994,CC1=C(Cl)C(=O)OC1O,1
train_4995,c1ccc2c(c1)[nH]c1cnccc21,1
train_4996,N[C@H](CS)C(=O)O,1
train_4997,[O-][N+](=O)c1cccc(CCl)c1,1
train_4998,CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,1
train_4999,CC(CC=O)c1ccc(cc1)C(C)(C)C,0
train_5000,O=Nc1ccc2ccc3c4ccccc4cc4ccc1c2c34,1
train_5001,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,0
train_5002,Br/C(=C\c1ccccc1)/C=O,1
train_5003,COC(=O)CCCCC(=O)OC,0
train_5004,OS(=O)(=O)Oc1ccc2ccc3c4ccccc4cc4ccc1c2c34,0
train_5005,CN(C)c1ccc(cc1)C(=N)c1ccc(cc1)N(C)C,1
train_5006,Oc1c(cc(cc1[N+](=O)[O-])c1ccccc1)[N+](=O)[O-],1
train_5007,Oc1ccc2c(ccc3c4ccccc4ccc23)c1,1
train_5008,CC(C)(C)c1ccc(cc1)c1ccc(cc1)N=O,1
train_5009,Cc1cc2ncccc2c2nc(N)n(C)c12,1
train_5010,Clc1cc(Cl)nc(Cl)n1,0
train_5011,Nc1c(N=Nc2ccc(cc2)[N+](=O)[O-])c(cc2cc(c(N=Nc3ccccc3)c(O)c12)S(=O)(=O)O)S(=O)(=O)O,1
train_5012,CCOc1ccccc1[N+](=O)[O-],1
train_5013,N1C2C1c1cc3ccccc3cc1-c1ccccc21,1
train_5014,C=C[C@H]1CO1,1
train_5015,S=C(NC1CCCCC1)NC1CCCCC1,0
train_5016,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,0
train_5017,CCC(=O)/N=c/1\sn(C(=O)CC)c2ccc(cc12)[N+](=O)[O-],1
train_5018,Nc1cc(ccc1O)S(=O)(=O)O,0
train_5019,CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0
train_5020,CCOc1ccc(cc1NC(=O)C(=O)Nc1ccccc1CC)C(C)(C)C,0
train_5022,Oc1c(Cl)cc(Cl)c2cccnc12,0
train_5023,Nc1nc(c(CCO)c2ncnn12)c1ccccc1,0
train_5024,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0
train_5025,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0
train_5026,Nc1ccc2ccc3ccccc3c2n1,1
train_5027,ClC(=C1OC(=O)C(=C1Cl)Cl)Cl,1
train_5028,CC12CCCC(C)(C1CCC13CC(CCC21)C(=C)C3)C(=O)O,0
train_5029,Cn1c(N)nc2ccc(cc12)C#N,1
train_5030,Oc1c(Br)cc(cc1Br)C#N,0
train_5031,CC(C)N(N)C(C)C,1
train_5032,CC1CN(CCN1)c1cc2n(cc(C(=O)O)c(=O)c2c(C)c1F)C1CC1,0
train_5033,C=C1CC(=O)O1,0
train_5034,CC(=O)Nc1ccc(Oc2ccc(cc2)N(O)C(=O)C)cc1,1
train_5035,CCCC[C@@H](CC)COCCCN,0
train_5036,Cn1c(ncc1[N+](=O)[O-])[C@H]1NC(CO)(CO)CO1,1
train_5037,CNc1ncn(C)c1C(=O)N(C)N=O,1
train_5038,C[Si](C)(C)O,0
train_5039,Oc1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],1
train_5040,COc1cc(ccc1N)c1ccc(N)c(OC)c1,1
train_5041,CCOc1ccc(N)cc1N,1
train_5042,[O-][N+](=O)c1cccc2c3ccccc3cc(c12)[N+](=O)[O-],1
train_5043,CC12CCCC(C)(C1CCC13CC(O)(CCC21)C(=C)C3=O)C(=O)O,1
train_5044,Cn1c(N)nc2nc3ccncc3cc12,0
train_5045,c1ccc(nc1)c1cccnc1,1
train_5046,CCOCCc1c(nc(N)n2ncnc12)c1ccccc1,0
train_5047,COC(=O)c1ccc(CN(C)N=O)cc1,0
train_5048,CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,1
train_5049,CN1C(CCC1=O)c1cccnc1,0
train_5050,Nc1cc(c2cccc(c2c1)S(=O)(=O)O)S(=O)(=O)O,0
train_5051,OC(=O)CCC(=O)O,0
train_5052,Nc1cc(Cl)c(Cl)c(Cl)c1,0
train_5053,CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c1ccccc1,0
train_5054,CN1CCN(C)CC1,0
train_5055,N/C(=N\O)/c1cc(O)c(O)c(O)c1,1
train_5057,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,0
train_5058,O[C@@H]1c2ccccc2-c2ccc(cc12)[N+](=O)[O-],1
train_5059,OCCCN=N,1
train_5061,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
train_5062,O1C2C1c1cc3cc4ccccc4cc3c3cccc2c13,1
train_5063,OCC#C,1
train_5064,[O-][N+](=O)c1cc2CCc3cc(cc4CCc(c1)c2-c34)[N+](=O)[O-],1
train_5065,OCCCCN(CCO)N=O,1
train_5066,[O-][N+](=O)c1oc(/C=N/c2snc3ccccc23)cc1,1
train_5067,OCC(CN=N#N)Cc1ccccc1,1
train_5068,Brc1ccc2C3CCCCC3C=Cc2c1,0
train_5069,Cc1cc(N)sn1,1
train_5070,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1
train_5071,OC(CN=N#N)Cn1ccc(=O)[nH]c1=O,1
train_5072,O=NN(c1ccccc1)c1ccccc1,0
train_5073,S=C1SSC2=NCCN12,0
train_5074,COC(=O)[C@H]([C@H]1CCCCN1)c1ccccc1,0
train_5075,Cc1ccc(CC2CO2)cc1,1
train_5076,O=C1CCCCCN1,0
train_5077,Cn1c(N)nc2c3cccnc3ccc12,1
train_5078,C[C@@H](O)CN(C)N=O,1
train_5079,Oc1cc2cccc3ccc4c(ccc1c4c23)[N+](=O)[O-],1
train_5080,O1C=CC=Cc2c1c1cc3ccccc3cc1c1ccccc21,1
train_5081,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c1ccccc1,0
train_5082,CC(=O)Nc1ccc(Cc2ccc(NC(=O)C)c(Cl)c2)cc1Cl,1
train_5083,ClCCOC/C(=C\Cl)/Cl,1
train_5084,O=Cc1cccc(c1)c1ccccc1,0
train_5085,CC(O)Cc1cc(N)cc(c1N)[N+](=O)[O-],0
train_5086,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1
train_5087,COC(=O)CC(=O)OC,0
train_5088,Nc1cc(Cl)ccc1O,1
train_5089,Cc1cc2nc(N)sc2cc1C,1
train_5090,CC(C)(S)C(=O)NC(CS)C(=O)O,0
train_5091,c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c12,1
train_5092,Clc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1Cl,0
train_5093,Cc1nc2ccc3c(nc(N)n3C)c2nc1C,1
train_5094,Nc1ccccc1[N+](=O)[O-],0
train_5095,c1cc[nH]c1,0
train_5097,Cc1nc2ccc(N)c(C)c2nc1C,1
train_5098,COC1=CC(=O)C(=O)C(=C1)C(C)(C)C,0
train_5099,Cc1c(N)cc(cc1N)[N+](=O)[O-],1
train_5100,C[C@H]1C[C@H]2OC(=O)[C@H](C)[C@H]2C[C@@]2(C)[C@H](O)C[C@H](O)C[C@H]12,1
train_5101,Cc1nc(O)c(cc1c1ccncc1)C#N,0
train_5102,[O-][N+](=O)c1cc(c2ccc3cccc4ccc1c2c34)[N+](=O)[O-],1
train_5103,CC(=O)NNc1ccc(CO)cc1,1
train_5104,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,0
train_5105,CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c34,1
train_5106,Cc1cc(c(N)c(N=Nc2ccc(cc2C)c2ccc(N=Nc3ccc(O)c(c3)C(=O)O)c(C)c2)c1N)S(=O)(=O)O,1
train_5107,NNc1ccc(cc1)[N+](=O)[O-],1
train_5108,CC[C@@H](C)[C@H](C)CO,0
train_5109,[O-][n+]1cc2cccnc2cn1,0
train_5110,Nc1ccc(cc1Cl)c1cc(Cl)c(N)c(Cl)c1,1
train_5111,[O-][n+]1cccc2C3OC3C=Cc12,0
train_5113,CC(=O)Nc1cccc(O)c1,0
train_5114,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,0
train_5115,Oc1ccc(/C=N/c2snc3ccccc23)cc1,1
train_5116,CC(=O)c1ccc(cc1)N=O,1
train_5117,CC(C)NC[C@@H]1CCc2cc(CO)c(cc2N1)[N+](=O)[O-],1
train_5118,CC(C)(OO)c1ccccc1,1
train_5119,Nc1ccc(N)c2C(=O)c3c(cccc3[N+](=O)[O-])C(=O)c12,1
train_5120,OC(=O)CN(CC(=O)O)CC(=O)O,0
train_5121,COC1=C(OC)C(=O)C(=C(C)C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0
train_5122,C[C@H](CCc1ccccc1)c1ccccc1,0
train_5123,Cc1ccc2nc3cc(C)c(N)cc3nc2c1N,1
train_5125,CNC(=O)c1ccccc1,0
train_5126,[O-][N+](=O)c1oc(cc1)c1csc(NNC=O)n1,1
train_5127,COCCOC,1
train_5128,Oc1cccc2c1ccc1[nH]c3ccc4ccccc4c3c21,1
train_5130,CCCCOC(=O)C,0
train_5131,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C1(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,1
train_5132,[O-][N+](=O)c1ccc2ccc3c4CCCCc4cc4ccc1c2c34,1
train_5133,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,0
train_5134,COc1ccc(CCl)cc1,0
train_5135,ClC(Cl)C(=O)C(Cl)Cl,1
train_5136,OC1C(O)c2cc3ccc(cc3cc2CC1=O)[N+](=O)[O-],0
train_5137,CC[C@H]1CO1,1
train_5138,Cc1nc2c(C)c(C)c3c(nc(N)n3C)c2nc1C,1
train_5139,C=CN=Nc1ccccc1,1
train_5140,CN1C[C@@H](c2ccccc2)c2cccc(N)c2C1,0
train_5141,CCOC(=O)c1cc2cc3CCCN4CCCc(c2oc1=O)c34,0
train_5142,Oc1ccc(/C=C/C(=O)c2ccccc2)cc1,0
train_5143,OC(=O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
train_5144,Oc1ccc(O)c(O)c1,1
train_5146,Fc1cccc2c1ccc1cccnc21,1
train_5147,Nc1nc(=O)n(cc1O)C1CC(O)C(CO)O1,0
train_5148,[O-][N+](=O)c1ccc2ccc3cccc4c(=O)oc1c2c34,1
train_5149,CC(NCc1ccccc1)C(=O)NCc1ccccc1,0
train_5150,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0
train_5151,Cc1ccc(cc1C)[N+](=O)[O-],1
train_5152,Cc1ccc2C(=O)N3C=C(CC3C(O)Nc2c1O)/C=C/C(=O)N,1
train_5153,COC(=C1[C@H](C(=C(C)N=C1C)C(=O)OCC(=O)C)c1ccccc1[N+](=O)[O-])O,0
train_5154,CS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc3cc(ccc23)N=N#N)N=N#N)cc1,1
train_5155,[O-][N+](=O)c1cccc(c1C=O)[N+](=O)[O-],1
train_5156,Oc1ccc2c(c1)c1ccccc1c1cc3ccccc3cc21,1
train_5157,C1CCc2c(C1)cc1c3ccccc3cc3-c4ccccc4-c2c13,1
train_5158,N/C(=N\OC1OC(C(O)C(O)C1O)C(=O)O)/c1ccccc1,0
train_5159,CN/C(=C/[N+](=O)[O-])/NCCSCc1oc(CN(C)C)cc1,0
train_5160,O=Nc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
train_5161,OC(=O)c1cc(Cl)ccc1Cl,0
train_5162,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0
train_5163,[O-][N+](=O)c1cccc2-c3cccc4cccc(-c12)c34,1
train_5164,CC(=O)Oc1ccc(CCl)cc1,1
train_5165,Oc1[nH]cnc2-c1cnn2,0
train_5166,Nc1ccccc1O,1
train_5167,O=NN1CCSCC1,1
train_5168,CC1(CO1)C=C,0
train_5169,CNC1Cc2cccc3cccc(C1)c23,1
train_5170,C[n+]1c2ccccc2cc2cc(N)ccc12,1
train_5171,Oc1cc2ccccc2c2ccc3ccccc3c12,0
train_5172,CN1CC(=C[C@@H]2[C@H]1Cc1cn(CC=C)c3cccc2c13)CO,1
train_5173,Nc1ncnc2c1ncn2Cc1ccccc1,1
train_5174,Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1,1
train_5175,CC(C)CON=O,1
train_5177,CCOC(OCC)/C=C(/C)\CCC=C(C)C,0
train_5178,CCCc1ccc2OCOc2c1,0
train_5179,CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c2ccccc12,0
train_5180,CC[N+](=c1ccc2-c(oc3c(n2)c2c(c(c3)N)cccc2)c1)CC,1
train_5181,Nc1ccc(N)c2ccccc12,1
train_5182,Cl/C=C(\Cl)/C(Cl)Cl,1
train_5183,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
train_5184,OCC(O)C(O)C(O)C(NC(=O)N(CCCl)N=O)C=O,1
train_5185,Cc1cc(O)c2C(=O)c3c(O)cc(O)c(O)c3C(=O)c2c1,1
train_5186,Oc1cccc(O)c1,0
train_5187,CC(=O)OCc1c2ccccc2cc2c1ccc1ccccc21,1
train_5188,Cc1cc(cc(C)c1N)c1cc(C)c(N)c(C)c1,0
train_5189,CC(=C)c1ccc(C)c2-c(c(cc2)C=O)c1,1
train_5190,COc1ccc2cc(c3ccc(=O)oc3c2c1)[N+](=O)[O-],1
train_5191,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0
train_5192,OC(=O)c1c(Cl)cccc1Cl,0
train_5193,CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0
train_5194,CC(=O)Nc1ccc(cc1)C(=O)O,0
train_5195,[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
train_5196,[O-][N+](=O)/C=C/c1occc1,0
train_5197,COC1=CC(=O)C=CC1=O,0
train_5198,[O-][N+](=O)c1ccc(cc1)C(=O)OC[C@H]1CO1,1
train_5199,CN(OC(=O)C)c1ccc(cc1)N=Nc1ccccc1,1
train_5200,COc1ccc(/C=C/C)c(OC)c1,0
train_5201,ClC1=C(CBr)COC1=O,1
train_5202,Cc1cccc2ccc(cc12)[N+](=O)[O-],1
train_5204,OC1(CCCCC1)C#N,0
train_5205,ONC(=O)c1ccc(O)c(O)c1,1
train_5206,CC(C)CC1NC(=O)CNC1=O,0
train_5207,C(=C\c1ccccc1)/c1ccccc1,0
train_5208,Cc1c(cc(cc1[N+](=O)[O-])N=[N+]([O-])c1cc(c(C)c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
train_5209,Nc1nc(nc2c1ncn2c1ccc(cc1)[N+](=O)[O-])c1ccc(cc1)[N+](=O)[O-],1
train_5210,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0
train_5211,C[C@@H](O)COC(C)(C)C,1
train_5212,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)c2c(N)c(=O)c(c3-c2nc2c(o3)c(C)ccc2C(=O)N[C@H]2[C@@H](C)OC(=O)[C@@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC2=O)C(C)C)C)[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,0
train_5213,O=NN1CCCCCCC1,1
train_5214,Oc1ccc(cc1)S(=O)(=O)c1ccc(O)cc1,0
train_5215,OC1(O)C(=O)NC(=O)NC1=O,0
train_5216,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21,0
train_5217,CC[C@@H](CO)[N+](=O)[O-],0
train_5218,OC(=O)CCCc1ccc(NCCCl)cc1,1
train_5219,Cc1ccc(Cl)cc1,0
train_5220,OC(COc1cccc2oc(cc(=O)c12)C(=O)O)COc1cccc2oc(cc(=O)c12)C(=O)O,0
train_5221,Fc1cc2cccnc2c2ncccc12,1
train_5222,Cc1cc(C)c2nsnc2c1N,1
train_5223,ONc1cccc(c1)c1ccccc1,0
train_5224,Nc1ccc2ccccc2c1S(=O)(=O)O,1
train_5225,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0
train_5226,OC(=O)CCCc1c[nH]c2ccccc12,0
train_5227,C1Cc2ccc3nc4ccc5ccccc5c4cc3c2C=C1,1
train_5228,Oc1cc2c(ccc3ccc4cccc1c4c23)[N+](=O)[O-],1
train_5229,Oc1c(Cl)cc(Cl)cc1Cl,0
train_5230,Cc1occc1,0
train_5231,C=CCNCC=C,0
train_5232,Cc1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],0
train_5233,OC1COC(Nc2ccc(cc2)C(=O)O)C(O)C1O,0
train_5234,CC(=O)C1(C)OC21C(=O)C=Cc1ccccc21,0
train_5235,CCc1c2ccccc2c(CC)c2c1ccc1ccccc21,0
train_5236,CC(=O)c1ccc[nH]1,1
train_5237,COc1cc(N)c(OC)cc1N,1
train_5238,O1c2ccccc2Sc2ccccc12,0
train_5239,[O-][N+](=O)c1ccc2-c3nc4c(c5c6c(nc(-c2c1)c35)cccc6)cccc4,1
train_5240,COc1cc2C(=O)c3cc(C)cc(O)c3C(=O)c2c(O)c1O,1
train_5241,C=Cc1cccnc1,0
train_5242,CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0
train_5243,Nc1ccc2ccc3cccc4ccc1c2c34,1
train_5244,CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O,0
train_5246,O=NN1CCNC1=O,1
train_5247,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,0
train_5248,C/C=C/Cl,1
train_5249,Nc1c(cc(c2ccccc12)S(=O)(=O)O)N=Nc1ccc(cc1)c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(=O)(=O)O,1
train_5250,[O-][N+](=O)c1ccc(OC[C@H]2CO2)cc1,1
train_5251,c1ccc2c(c1)ccc1c3ccccc3sc21,1
train_5252,Oc1ccccc1Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
train_5253,C1O[C@@H]1c1ccc2ccc3cccc4ccc1c2c34,1
train_5254,CC(C)[N+](=O)[O-],1
train_5256,Oc1cc(cc(O)c1O)C(=O)OCC1OC(OC(=O)c2cc(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1,0
train_5257,CCN(CC)N=O,1
train_5258,CC(=O)c1ccc(cc1)[N+](=O)[O-],1
train_5259,COc1c(O)c2N(CCc2c2cc([nH]c12)C(=O)N1CCc2c1c(O)c(OC)c1[nH]c(cc21)C(=O)N1CC2CC32C1=CC(=O)c1[nH]cc(C)c31)C(=O)N,0
train_5260,COC12OOC1(C)Oc1ccccc21,1
train_5261,COc1cc2c(CCNC(=O)C)c[nH]c2cc1O,0
train_5262,C[Si](C)(C)CN(N=O)C(=O)N,1
train_5263,ClC(CBr)CBr,1
train_5264,Cc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,1
train_5265,CC(C)OC(=O)C[C@@](O)(CC(=O)O)C(=O)O,0
train_5266,OC[C@H](O)[C@H]1OC(=C(O)C1=O)O,0
train_5267,O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc([C@@H]1O)c23,1
train_5268,CN(C)CNc1oc(/C=C/c2oc(cc2)[N+](=O)[O-])nn1,1
train_5269,O=C1CCO1,1
train_5270,NC(=O)c1ccccc1O,0
train_5271,CC1CCN(CC1)N=O,1
train_5272,C[Si](C)(CCCOCC1CO1)c1ccc(cc1)[Si](C)(C)CCCOCC1CO1,1
train_5273,CC(C)(C)OC[C@H]1CO1,1
train_5274,ClC(=O)c1ccc(Cl)cc1Cl,1
train_5275,Cc1ccc(O)c(C)c1,1
train_5276,CC(=O)ON(C(=O)C)c1ccc2-c3c(Cc2c1)cccc3,1
train_5277,NCCCCCCCCCCC(=O)O,0
train_5279,Oc1cccc2ccc[n+]([O-])c12,0
train_5280,CCCCc1ccc(cc1)/N=C\c1ccc(OC)cc1,1
train_5281,Cn1c(=O)[nH]c(=O)c2c1ncn2C,0
train_5282,CC(O)CC(=O)Nc1ccc(O)cc1,0
train_5283,OC(=O)c1ccc(cc1)[N+](=O)[O-],1
train_5284,CC1CC23CCC4C(C)(CCCC4(C)C(=O)O)C2CCC1(O)C3,0
train_5285,O=C1CCCCC1=O,1
train_5286,CCC/C=C/C=O,1
train_5287,[O-][N+](=O)c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,0
train_5288,OC(=O)C(Cl)CCl,0
train_5289,C=CC=O,1
train_5290,[O-][N+](=O)c1cc(cs1)C(=O)Nc1ccccc1Br,1
train_5291,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=C(O)C1=O)O,0
train_5292,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0
train_5294,ClC1=C(Cl)C(=O)OC1,1
train_5295,[O-][N+](=O)c1ccc2Oc3cc(Cl)c(Cl)cc3Oc2c1,1
train_5296,NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O,0
train_5298,COC(=O)c1occc1,0
train_5299,OCc1ccc(O)cc1,0
train_5301,c1ccc(nc1)c1cccc(n1)c1ccccn1,1
train_5302,Nc1ccc(/C=C/c2cccc(Cl)c2)cc1,1
train_5303,CS(=O)(=O)c1ccc(Cl)cc1,0
train_5304,CN(C)C(=O)Oc1ccc[n+](C)c1,0
train_5305,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0
train_5306,c1ccc2c(c1)ncc1cnc3ccccc3c21,0
train_5307,C=CC#N,1
train_5308,COC(=O)Nc1nc2cc(O)ccc2[nH]1,0
train_5309,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NO)ncnc12,1
train_5310,CCN(CC)c1ccc(cc1)N=Nc1ccccc1,0
train_5311,CCOCCOC(=O)/C=C\c1ccc(OC)cc1,0
train_5312,Nc1nc2ccccc2[nH]1,0
train_5313,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0
train_5314,CC(C)(C)OC(=O)CN=N#N,1
train_5315,[O-][N+](=O)c1ccc2nc3ccccc3nc2c1,1
train_5316,Nc1cccc(c1N)[N+](=O)[O-],1
train_5317,CCN(C(=O)C)c1ccc2-c3c(Cc2c1)cccc3,1
train_5318,C[C@H](I)[C@@H]1OC[C@@H](CO)O1,1
train_5319,Cc1cc(c(C)c2c3ccccc3[nH]c12)[N+](=O)[O-],1
train_5320,Oc1ccc2C3C4OC4C(=O)c4c(O)ccc(C5C6OC6C(=O)c1c25)c34,1
train_5321,CCCCCCOC(=O)C(=C)C,0
train_5322,CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1,1
train_5323,CC1(C)CCCC2(C)C1CC=C(C=O)C2C=O,0
train_5324,Nc1ccc(Br)cc1,0
train_5325,OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)[N+](=O)[O-],1
train_5326,Cc1ccc2nc3-c4ccccc4C(O)C(O)c3c(C)c2c1,0
train_5327,Nc1cc2c3ccccc3ccc2c2ccccc12,1
train_5328,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)[N+](=O)[O-],1
train_5329,NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,0
train_5330,Cc1ccccn1,0
train_5331,Clc1ccc(NS(=O)(=O)c2cccc3cccnc23)c(Cl)c1,0
train_5332,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
train_5333,Cn1c(N)nc2ncc(cc12)c1ccccc1,1
train_5334,Cc1ccc2cc3ccc4ccccc4c3nc2c1,1
train_5335,CNCCCC(=O)O,0
train_5336,O=C/C=C\c1ccccc1,1
train_5338,OC/C=C/c1ccccc1,0
train_5339,O=C1CCCO1,0
train_5340,Cc1ccc2ccc3ccccc3c2c1C,0
train_5341,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,0
train_5342,COc1nc(=O)n(CC(O)CN=N#N)cc1C,1
train_5344,CC(=CCC1CCCC1=O)C,0
train_5345,Fc1ccc2ncccc2c1F,1
train_5346,Nc1cc(C(=O)O)c(O)c(c1)S(=O)(=O)O,0
train_5347,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0
train_5348,Cc1c(C)c2c(N)c3ccccc3nc2c2ccccc12,1
train_5349,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C2CC=C(C=O)C(C=O)C12C,0
train_5350,ClCCSCc1ccccc1,1
train_5351,Cc1cc(C)cc(NO)c1,1
train_5352,Nc1cccc2ncc(F)cc12,1
train_5353,CCN(CCCl)c1ccc(CCCNc2c3ccccc3nc3ccccc23)cc1,1
train_5354,C1COCCN1,0
train_5355,Cc1ccc(cc1)N=Nc1c(O)ccc2ccccc12,0
train_5356,O=Nc1cc2c3ccccc3ccc2c2ccccc12,1
train_5357,S=C=Nc1cccc2ccccc12,1
train_5358,CNC(=O)Oc1cc2ccccc2c2ccccc12,1
train_5359,Oc1cc2C[C@@]3(O)COc4c(O)c(O)ccc4[C@@H]3c2cc1O,0
train_5360,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,1
train_5361,Clc1c(Cl)c(=O)n(nc1)S(=O)(=O)c1ccc(Cl)cc1Cl,0
